Date,Close,Open,High,Low,Change %,Daily Return (%),Volatility (7D),SMA (7D),SMA (30D),Forward Premia of US$ 1-month (%),Forward Premia of US$ 3-month (%),Forward Premia of US$ 6-month (%),Reverse Repo Rate (%),Marginal Standing Facility (MSF) Rate (%),Bank Rate (%),Base Rate (%),91-Day Treasury Bill (Primary) Yield (%),182-Day Treasury Bill (Primary) Yield (%),364-Day Treasury Bill (Primary) Yield (%),10-Year G-Sec Yield (FBIL) (%),Cash Reserve Ratio (%),Statutory Liquidity Ratio (%),Policy Repo Rate (%),"Foreign Exchange Reserves 
(US $ Million)"
26-11-2021,5.111,5.155,5.155,5.108,-0.0062,-0.006222049,0.02125021,5.113714286,5.0727,0.03694047,0.03801121,0.04711249,0.0335,0.0425,0.0425,0.073,0.0353,0.038301,0.041299,0.06336,0.04,0.18,0.04,637687.39
29-11-2021,5.11,5.136,5.173,5.099,-0.0002,-0.000195656,0.019377208,5.116142857,5.0756,0.03680726,0.03760742,0.0469426,0.0335,0.0425,0.0425,0.0725,0.035243,0.038217,0.041482,0.064066,0.04,0.18,0.04,635904.86
30-11-2021,5.084,5.117,5.117,5.084,-0.0051,-0.005088063,0.020598197,5.115428571,5.0787,0.03680726,0.03760742,0.0469426,0.0335,0.0425,0.0425,0.0725,0.035243,0.038217,0.041482,0.064066,0.04,0.18,0.04,635904.86
01-12-2021,5.112,5.207,5.207,5.112,0.0055,0.005507474,0.020262562,5.116285714,5.083,0.03680726,0.03760742,0.0469426,0.0335,0.0425,0.0425,0.0725,0.035243,0.038217,0.041482,0.064066,0.04,0.18,0.04,635904.86
02-12-2021,5.096,5.151,5.151,5.096,-0.0031,-0.00312989,0.021690463,5.113857143,5.0877,0.03680726,0.03760742,0.0469426,0.0335,0.0425,0.0425,0.0725,0.035243,0.038217,0.041482,0.064066,0.04,0.18,0.04,635904.86
03-12-2021,5.093,5.185,5.185,5.093,-0.0006,-0.000588697,0.019113695,5.107,5.0898,0.03680726,0.03760742,0.0469426,0.0335,0.0425,0.0425,0.0725,0.035243,0.038217,0.041482,0.064066,0.04,0.18,0.04,635904.86
06-12-2021,5.089,5.129,5.129,5.089,-0.0008,-0.000785392,0.011571723,5.099285714,5.090033333,0.0348658,0.03645061,0.04516706,0.0335,0.0425,0.0425,0.0725,0.034945,0.038197,0.04149,0.064047,0.04,0.18,0.04,635827.76
07-12-2021,5.128,5.239,5.239,5.128,0.0077,0.007663588,0.015542568,5.101714286,5.091933333,0.0348658,0.03645061,0.04516706,0.0335,0.0425,0.0425,0.0725,0.034945,0.038197,0.04149,0.064047,0.04,0.18,0.04,635827.76
08-12-2021,5.068,5.072,5.238,5.068,-0.0117,-0.011700468,0.019431197,5.095714286,5.090966667,0.0348658,0.03645061,0.04516706,0.0335,0.0425,0.0425,0.0725,0.034945,0.038197,0.04149,0.064047,0.04,0.18,0.04,635827.76
09-12-2021,5.089,5.108,5.108,5.078,0.0041,0.004143646,0.019016284,5.096428571,5.090866667,0.0348658,0.03645061,0.04516706,0.0335,0.0425,0.0425,0.0725,0.034945,0.038197,0.04149,0.064047,0.04,0.18,0.04,635827.76
10-12-2021,5.116,5.105,5.135,5.097,0.0053,0.005305561,0.019612921,5.097,5.090966667,0.0348658,0.03645061,0.04516706,0.0335,0.0425,0.0425,0.0725,0.034945,0.038197,0.04149,0.064047,0.04,0.18,0.04,635827.76
13-12-2021,5.108,5.141,5.141,5.104,-0.0016,-0.001563722,0.020030928,5.098714286,5.0912,0.03780852,0.03833364,0.0456853,0.0335,0.0425,0.0425,0.0725,0.035296,0.038738,0.04175,0.064452,0.04,0.18,0.04,635667.3
14-12-2021,5.103,5.159,5.159,5.103,-0.001,-0.000978857,0.01991171,5.100142857,5.0901,0.03780852,0.03833364,0.0456853,0.0335,0.0425,0.0425,0.0725,0.035296,0.038738,0.04175,0.064452,0.04,0.18,0.04,635667.3
15-12-2021,5.135,5.121,5.139,5.121,0.0063,0.006270821,0.022976178,5.106714286,5.090466667,0.03780852,0.03833364,0.0456853,0.0335,0.0425,0.0425,0.0725,0.035296,0.038738,0.04175,0.064452,0.04,0.18,0.04,635667.3
16-12-2021,5.138,5.138,5.194,5.123,0.0006,0.000584226,0.024761722,5.108142857,5.090266667,0.03780852,0.03833364,0.0456853,0.0335,0.0425,0.0425,0.0725,0.035296,0.038738,0.04175,0.064452,0.04,0.18,0.04,635667.3
17-12-2021,5.131,5.15,5.154,5.12,-0.0014,-0.001362398,0.01836145,5.117142857,5.090433333,0.03780852,0.03833364,0.0456853,0.0335,0.0425,0.0425,0.0725,0.035296,0.038738,0.04175,0.064452,0.04,0.18,0.04,635667.3
20-12-2021,5.198,5.142,5.295,5.142,0.0131,0.013057883,0.031810451,5.132714286,5.096933333,0.03832529,0.03938988,0.04604358,0.0335,0.0425,0.0425,0.0725,0.037023,0.039795,0.042598,0.064763,0.04,0.18,0.04,635079.86
21-12-2021,5.272,5.283,5.339,5.245,0.0142,0.014236245,0.060160895,5.155,5.107733333,0.03832529,0.03938988,0.04604358,0.0335,0.0425,0.0425,0.0725,0.037023,0.039795,0.042598,0.064763,0.04,0.18,0.04,635079.86
22-12-2021,5.286,5.414,5.414,5.271,0.0027,0.002655539,0.073191204,5.180428571,5.1163,0.03832529,0.03938988,0.04604358,0.0335,0.0425,0.0425,0.0725,0.037023,0.039795,0.042598,0.064763,0.04,0.18,0.04,635079.86
23-12-2021,5.262,5.3,5.3,5.262,-0.0045,-0.004540295,0.069748187,5.203142857,5.122533333,0.03832529,0.03938988,0.04604358,0.0335,0.0425,0.0425,0.0725,0.037023,0.039795,0.042598,0.064763,0.04,0.18,0.04,635079.86
24-12-2021,5.301,5.335,5.335,5.301,0.0074,0.007411631,0.0709282,5.226857143,5.129266667,0.03832529,0.03938988,0.04604358,0.0335,0.0425,0.0425,0.0725,0.037023,0.039795,0.042598,0.064763,0.04,0.18,0.04,635079.86
27-12-2021,5.278,5.41,5.41,5.278,-0.0043,-0.004338804,0.06069714,5.246857143,5.1346,0.03956798,0.04145217,0.04710474,0.0335,0.0425,0.0425,0.0725,0.03657,0.039699,0.04265,0.064688,0.04,0.18,0.04,633614.31
28-12-2021,5.277,5.315,5.315,5.277,-0.0002,-0.000189466,0.033028847,5.267714286,5.1457,0.03956798,0.04145217,0.04710474,0.0335,0.0425,0.0425,0.0725,0.03657,0.039699,0.04265,0.064688,0.04,0.18,0.04,633614.31
29-12-2021,5.295,5.314,5.314,5.291,0.0034,0.003411029,0.013451854,5.281571429,5.152166667,0.03956798,0.04145217,0.04710474,0.0335,0.0425,0.0425,0.0725,0.03657,0.039699,0.04265,0.064688,0.04,0.18,0.04,633614.31
30-12-2021,5.299,5.303,5.303,5.295,0.0008,0.00075543,0.014105048,5.285428571,5.159033333,0.03956798,0.04145217,0.04710474,0.0335,0.0425,0.0425,0.0725,0.03657,0.039699,0.04265,0.064688,0.04,0.18,0.04,633614.31
31-12-2021,5.296,5.312,5.406,5.296,-0.0006,-0.000566145,0.014667749,5.286857143,5.165933333,0.03956798,0.04145217,0.04710474,0.0335,0.0425,0.0425,0.0725,0.03657,0.039699,0.04265,0.064688,0.04,0.18,0.04,633614.31
03-01-2022,5.273,5.406,5.406,5.273,-0.0043,-0.0043429,0.011886367,5.288428571,5.1715,0.03876496,0.04334138,0.04684099,0.0335,0.0425,0.0425,0.0725,0.035594,0.040175,0.0434,0.066069,0.04,0.18,0.04,632735.839
04-01-2022,5.325,5.31,5.348,5.31,0.0099,0.009861559,0.018003968,5.291857143,5.178566667,0.03876496,0.04334138,0.04684099,0.0335,0.0425,0.0425,0.0725,0.035594,0.040175,0.0434,0.066069,0.04,0.18,0.04,632735.839
05-01-2022,5.309,5.366,5.366,5.29,-0.003,-0.003004695,0.017839229,5.296285714,5.184166667,0.03876496,0.04334138,0.04684099,0.0335,0.0425,0.0425,0.0725,0.035594,0.040175,0.0434,0.066069,0.04,0.18,0.04,632735.839
06-01-2022,5.327,5.343,5.343,5.327,0.0034,0.003390469,0.018813622,5.303428571,5.1903,0.03876496,0.04334138,0.04684099,0.0335,0.0425,0.0425,0.0725,0.035594,0.040175,0.0434,0.066069,0.04,0.18,0.04,632735.839
07-01-2022,5.336,5.401,5.401,5.325,0.0017,0.001689506,0.021883893,5.309285714,5.1978,0.03876496,0.04334138,0.04684099,0.0335,0.0425,0.0425,0.0725,0.035594,0.040175,0.0434,0.066069,0.04,0.18,0.04,632735.839
10-01-2022,5.374,5.401,5.401,5.374,0.0071,0.007121439,0.032020827,5.32,5.2066,0.03804862,0.04533452,0.04803301,0.0335,0.0425,0.0425,0.0725,0.035671,0.040281,0.0438,0.065663,0.04,0.18,0.04,634964.92
11-01-2022,5.354,5.4,5.4,5.346,-0.0037,-0.003721623,0.03227855,5.328285714,5.2156,0.03804862,0.04533452,0.04803301,0.0335,0.0425,0.0425,0.0725,0.035671,0.040281,0.0438,0.065663,0.04,0.18,0.04,634964.92
12-01-2022,5.365,5.361,5.365,5.353,0.0021,0.002054539,0.023571573,5.341428571,5.224033333,0.03804862,0.04533452,0.04803301,0.0335,0.0425,0.0425,0.0725,0.035671,0.040281,0.0438,0.065663,0.04,0.18,0.04,634964.92
13-01-2022,5.31,5.36,5.36,5.31,-0.0103,-0.010251631,0.025882518,5.339285714,5.231166667,0.03804862,0.04533452,0.04803301,0.0335,0.0425,0.0425,0.0725,0.035671,0.040281,0.0438,0.065663,0.04,0.18,0.04,634964.92
14-01-2022,5.3,5.339,5.339,5.3,-0.0019,-0.001883239,0.027790886,5.338,5.238066667,0.03804862,0.04533452,0.04803301,0.0335,0.0425,0.0425,0.0725,0.035671,0.040281,0.0438,0.065663,0.04,0.18,0.04,634964.92
17-01-2022,5.319,5.396,5.396,5.319,0.0036,0.003584906,0.028474717,5.336857143,5.245733333,0.03944493,0.04722658,0.04749491,0.0335,0.0425,0.0425,0.0725,0.036856,0.041242,0.044727,0.066258,0.04,0.18,0.04,634286.56
18-01-2022,5.329,5.414,5.414,5.322,0.0019,0.001880053,0.028632316,5.335857143,5.252433333,0.03944493,0.04722658,0.04749491,0.0335,0.0425,0.0425,0.0725,0.036856,0.041242,0.044727,0.066258,0.04,0.18,0.04,634286.56
19-01-2022,5.332,5.375,5.375,5.332,0.0006,0.000562957,0.023190721,5.329857143,5.261233333,0.03944493,0.04722658,0.04749491,0.0335,0.0425,0.0425,0.0725,0.036856,0.041242,0.044727,0.066258,0.04,0.18,0.04,634286.56
20-01-2022,5.297,5.355,5.355,5.297,-0.0066,-0.006564141,0.023307469,5.321714286,5.268166667,0.03944493,0.04722658,0.04749491,0.0335,0.0425,0.0425,0.0725,0.036856,0.041242,0.044727,0.066258,0.04,0.18,0.04,634286.56
21-01-2022,5.298,5.43,5.43,5.298,0.0002,0.000188786,0.014758371,5.312142857,5.274233333,0.03944493,0.04722658,0.04749491,0.0335,0.0425,0.0425,0.0725,0.036856,0.041242,0.044727,0.066258,0.04,0.18,0.04,634286.56
24-01-2022,5.298,5.41,5.41,5.298,0,0,0.015714719,5.310428571,5.280566667,0.03842495,0.04883171,0.04656357,0.0335,0.0425,0.0425,0.0725,0.03708,0.041789,0.045053,0.067731,0.04,0.18,0.04,629755.15
25-01-2022,5.277,5.292,5.292,5.277,-0.004,-0.00396376,0.020061809,5.307142857,5.286366667,0.03842495,0.04883171,0.04656357,0.0335,0.0425,0.0425,0.0725,0.03708,0.041789,0.045053,0.067731,0.04,0.18,0.04,629755.15
27-01-2022,5.349,5.485,5.485,5.349,0.0136,0.013644116,0.025487625,5.311428571,5.2935,0.03842495,0.04883171,0.04656357,0.0335,0.0425,0.0425,0.0725,0.03708,0.041789,0.045053,0.067731,0.04,0.18,0.04,629755.15
28-01-2022,5.348,5.387,5.387,5.348,-0.0002,-0.000186951,0.028503968,5.314142857,5.3005,0.03842495,0.04883171,0.04656357,0.0335,0.0425,0.0425,0.0725,0.03708,0.041789,0.045053,0.067731,0.04,0.18,0.04,629755.15
31-01-2022,5.296,5.366,5.378,5.296,-0.0097,-0.009723261,0.027988093,5.309,5.306,0.03533044,0.04817787,0.04617046,0.0335,0.0425,0.0425,0.0725,0.038838,0.043961,0.0466,0.068829,0.04,0.18,0.04,631952.95
01-02-2022,5.713,5.597,5.814,5.597,0.0787,0.078738671,0.154407315,5.368428571,5.323166667,0.03533044,0.04817787,0.04617046,0.0335,0.0425,0.0425,0.0725,0.038838,0.043961,0.0466,0.068829,0.04,0.18,0.04,631952.95
02-02-2022,5.747,5.814,5.814,5.747,0.006,0.005951339,0.205185166,5.432571429,5.339,0.03533044,0.04817787,0.04617046,0.0335,0.0425,0.0425,0.0725,0.038838,0.043961,0.0466,0.068829,0.04,0.18,0.04,631952.95
03-02-2022,5.758,5.798,5.798,5.758,0.0019,0.001914042,0.227365868,5.498285714,5.354733333,0.03533044,0.04817787,0.04617046,0.0335,0.0425,0.0425,0.0725,0.038838,0.043961,0.0466,0.068829,0.04,0.18,0.04,631952.95
04-02-2022,5.826,5.843,5.843,5.759,0.0118,0.011809656,0.232931831,5.576714286,5.373533333,0.03533044,0.04817787,0.04617046,0.0335,0.0425,0.0425,0.0725,0.038838,0.043961,0.0466,0.068829,0.04,0.18,0.04,631952.95
08-02-2022,5.749,5.716,5.8,5.716,-0.0132,-0.013216615,0.216223209,5.633857143,5.388466667,0.03105335,0.04087363,0.03928115,0.0335,0.0425,0.0425,0.0725,0.038887,0.04403,0.046711,0.066989,0.04,0.18,0.04,630189.75
09-02-2022,5.75,5.766,5.766,5.716,0.0002,0.000173943,0.177577884,5.691285714,5.4042,0.03105335,0.04087363,0.03928115,0.0335,0.0425,0.0425,0.0725,0.038887,0.04403,0.046711,0.066989,0.04,0.18,0.04,630189.75
10-02-2022,5.609,5.649,5.7,5.583,-0.0245,-0.024521739,0.065482822,5.736,5.415266667,0.03105335,0.04087363,0.03928115,0.0335,0.0425,0.0425,0.0725,0.038887,0.04403,0.046711,0.066989,0.04,0.18,0.04,630189.75
11-02-2022,5.516,5.65,5.65,5.516,-0.0166,-0.016580496,0.106501062,5.707857143,5.422633333,0.03105335,0.04087363,0.03928115,0.0335,0.0425,0.0425,0.0725,0.038887,0.04403,0.046711,0.066989,0.04,0.18,0.04,630189.75
14-02-2022,5.463,5.533,5.55,5.463,-0.0096,-0.009608412,0.1384169,5.667285714,5.4281,0.03523651,0.04404563,0.04150967,0.0335,0.0425,0.0425,0.0725,0.03677,0.041599,0.0449,0.066641,0.04,0.18,0.04,632951.9
15-02-2022,5.5,5.433,5.547,5.433,0.0068,0.006772835,0.14445398,5.630428571,5.4349,0.03523651,0.04404563,0.04150967,0.0335,0.0425,0.0425,0.0725,0.03677,0.041599,0.0449,0.066641,0.04,0.18,0.04,632951.9
16-02-2022,5.5,5.5,5.551,5.5,0,0,0.121643507,5.583857143,5.442466667,0.03523651,0.04404563,0.04150967,0.0335,0.0425,0.0425,0.0725,0.03677,0.041599,0.0449,0.066641,0.04,0.18,0.04,632951.9
17-02-2022,5.507,5.551,5.618,5.507,0.0013,0.001272727,0.099206375,5.549285714,5.448533333,0.03523651,0.04404563,0.04150967,0.0335,0.0425,0.0425,0.0725,0.03677,0.041599,0.0449,0.066641,0.04,0.18,0.04,632951.9
18-02-2022,5.501,5.518,5.518,5.501,-0.0011,-0.001089522,0.045165305,5.513714286,5.454933333,0.03523651,0.04404563,0.04150967,0.0335,0.0425,0.0425,0.0725,0.03677,0.041599,0.0449,0.066641,0.04,0.18,0.04,632951.9
21-02-2022,5.535,5.518,5.551,5.518,0.0062,0.006180694,0.021721177,5.503142857,5.461866667,0.04303692,0.04409956,0.04197428,0.0335,0.0425,0.0425,0.0725,0.036954,0.0419,0.0452,0.06756,0.04,0.18,0.04,631526.67
22-02-2022,5.579,5.552,5.602,5.552,0.0079,0.007949413,0.036177473,5.512142857,5.469966667,0.04303692,0.04409956,0.04197428,0.0335,0.0425,0.0425,0.0725,0.036954,0.0419,0.0452,0.06756,0.04,0.18,0.04,631526.67
23-02-2022,5.572,5.603,5.603,5.572,-0.0013,-0.001254705,0.034936677,5.527714286,5.476566667,0.04303692,0.04409956,0.04197428,0.0335,0.0425,0.0425,0.0725,0.036954,0.0419,0.0452,0.06756,0.04,0.18,0.04,631526.67
24-02-2022,5.603,5.603,5.637,5.586,0.0056,0.005563532,0.042244752,5.542428571,5.484866667,0.04303692,0.04409956,0.04197428,0.0335,0.0425,0.0425,0.0725,0.036954,0.0419,0.0452,0.06756,0.04,0.18,0.04,631526.67
25-02-2022,5.574,5.587,5.604,5.574,-0.0052,-0.005175799,0.038991452,5.553,5.491833333,0.04303692,0.04409956,0.04197428,0.0335,0.0425,0.0425,0.0725,0.036954,0.0419,0.0452,0.06756,0.04,0.18,0.04,631526.67
28-02-2022,5.591,5.588,5.622,5.571,0.003,0.003049874,0.035218366,5.565,5.5012,0.04334998,0.04413816,0.04203635,0.0335,0.0425,0.0425,0.0725,0.037448,0.042889,0.046299,0.068159,0.04,0.18,0.04,631920.32
02-03-2022,5.677,5.639,5.81,5.622,0.0154,0.015381864,0.043712807,5.590142857,5.513766667,0.04334998,0.04413816,0.04203635,0.0335,0.0425,0.0425,0.0725,0.037448,0.042889,0.046299,0.068159,0.04,0.18,0.04,631920.32
03-03-2022,5.701,5.691,5.811,5.691,0.0042,0.004227585,0.052878567,5.613857143,5.5265,0.04334998,0.04413816,0.04203635,0.0335,0.0425,0.0425,0.0725,0.037448,0.042889,0.046299,0.068159,0.04,0.18,0.04,631920.32
04-03-2022,5.695,5.675,5.879,5.671,-0.0011,-0.001052447,0.058057033,5.630428571,5.5387,0.04334998,0.04413816,0.04203635,0.0335,0.0425,0.0425,0.0725,0.037448,0.042889,0.046299,0.068159,0.04,0.18,0.04,631920.32
07-03-2022,5.795,5.864,5.864,5.778,0.0176,0.017559263,0.078304351,5.662285714,5.554133333,0.05573297,0.04631332,0.0430426,0.0335,0.0425,0.0425,0.0725,0.038061,0.0438,0.047085,0.068502,0.04,0.18,0.04,622274.65
08-03-2022,5.795,5.795,5.899,5.795,0,0,0.08719846,5.689714286,5.570733333,0.05573297,0.04631332,0.0430426,0.0335,0.0425,0.0425,0.0725,0.038061,0.0438,0.047085,0.068502,0.04,0.18,0.04,622274.65
09-03-2022,5.762,5.82,5.82,5.762,-0.0057,-0.005694564,0.07349344,5.716571429,5.5862,0.05573297,0.04631332,0.0430426,0.0335,0.0425,0.0425,0.0725,0.038061,0.0438,0.047085,0.068502,0.04,0.18,0.04,622274.65
10-03-2022,5.71,5.728,5.762,5.676,-0.009,-0.009024644,0.049429604,5.733571429,5.599933333,0.05573297,0.04631332,0.0430426,0.0335,0.0425,0.0425,0.0725,0.038061,0.0438,0.047085,0.068502,0.04,0.18,0.04,622274.65
11-03-2022,5.743,5.867,5.867,5.729,0.0058,0.005779334,0.042673177,5.743,5.615466667,0.05573297,0.04631332,0.0430426,0.0335,0.0425,0.0425,0.0725,0.038061,0.0438,0.047085,0.068502,0.04,0.18,0.04,622274.65
14-03-2022,5.74,5.815,5.815,5.709,-0.0005,-0.000522375,0.038630114,5.748571429,5.6285,0.04901606,0.04321846,0.04058319,0.0335,0.0425,0.0425,0.0725,0.037689,0.043345,0.046481,0.067878,0.04,0.18,0.04,619677.95
15-03-2022,5.678,5.712,5.712,5.678,-0.0108,-0.010801394,0.042861904,5.746142857,5.6395,0.04901606,0.04321846,0.04058319,0.0335,0.0425,0.0425,0.0725,0.037689,0.043345,0.046481,0.067878,0.04,0.18,0.04,619677.95
16-03-2022,5.661,5.713,5.713,5.647,-0.003,-0.002994012,0.047116876,5.727,5.651666667,0.04901606,0.04321846,0.04058319,0.0335,0.0425,0.0425,0.0725,0.037689,0.043345,0.046481,0.067878,0.04,0.18,0.04,619677.95
17-03-2022,5.645,5.662,5.697,5.611,-0.0028,-0.002826356,0.045103057,5.705571429,5.6494,0.04901606,0.04321846,0.04058319,0.0335,0.0425,0.0425,0.0725,0.037689,0.043345,0.046481,0.067878,0.04,0.18,0.04,619677.95
21-03-2022,5.639,5.677,5.677,5.639,-0.0011,-0.001062888,0.043382024,5.688,5.6458,0.05670921,0.04463225,0.04095665,0.0335,0.0425,0.0425,0.0725,0.037992,0.043199,0.046189,0.068254,0.04,0.18,0.04,617647.83
22-03-2022,5.701,5.819,5.819,5.694,0.011,0.010994857,0.042750104,5.686714286,5.6439,0.05670921,0.04463225,0.04095665,0.0335,0.0425,0.0425,0.0725,0.037992,0.043199,0.046189,0.068254,0.04,0.18,0.04,617647.83
23-03-2022,5.698,5.75,5.75,5.691,-0.0005,-0.000526223,0.035673119,5.680285714,5.639633333,0.05670921,0.04463225,0.04095665,0.0335,0.0425,0.0425,0.0725,0.037992,0.043199,0.046189,0.068254,0.04,0.18,0.04,617647.83
24-03-2022,5.716,5.709,5.733,5.699,0.0032,0.003159003,0.029616598,5.676857143,5.638533333,0.05670921,0.04463225,0.04095665,0.0335,0.0425,0.0425,0.0725,0.037992,0.043199,0.046189,0.068254,0.04,0.18,0.04,617647.83
25-03-2022,5.682,5.717,5.717,5.672,-0.0059,-0.005948216,0.029680842,5.677428571,5.636266667,0.05670921,0.04463225,0.04095665,0.0335,0.0425,0.0425,0.0725,0.037992,0.043199,0.046189,0.068254,0.04,0.18,0.04,617647.83
28-03-2022,5.739,5.735,5.77,5.725,0.01,0.010031679,0.036372412,5.688571429,5.6406,0.039,0.03885,0.03835,0.0335,0.0425,0.0425,0.0725,0.0384,0.042669,0.045805,0.068613,0.04,0.18,0.04,606475.33
29-03-2022,5.714,5.735,5.77,5.694,-0.0044,-0.00435616,0.031637831,5.698428571,5.6472,0.039,0.03885,0.03835,0.0335,0.0425,0.0425,0.0725,0.0384,0.042669,0.045805,0.068613,0.04,0.18,0.04,606475.33
30-03-2022,5.659,5.701,5.718,5.655,-0.0096,-0.009625481,0.02572751,5.701285714,5.653733333,0.039,0.03885,0.03835,0.0335,0.0425,0.0425,0.0725,0.0384,0.042669,0.045805,0.068613,0.04,0.18,0.04,606475.33
31-03-2022,5.674,5.632,5.699,5.632,0.0027,0.002650645,0.02772398,5.697428571,5.659533333,0.039,0.03885,0.03835,0.0335,0.0425,0.0425,0.0725,0.0384,0.042669,0.045805,0.068613,0.04,0.18,0.04,606475.33
04-04-2022,5.727,5.913,5.913,5.72,0.0093,0.009340853,0.02990461,5.701571429,5.6671,0.04037946,0.04117122,0.04064338,0.0335,0.0425,0.0425,0.0725,0.038682,0.042651,0.0456,0.071252,0.04,0.18,0.04,604004.34
05-04-2022,5.72,5.738,5.755,5.72,-0.0012,-0.00122228,0.030262345,5.702142857,5.6742,0.04037946,0.04117122,0.04064338,0.0335,0.0425,0.0425,0.0725,0.038682,0.042651,0.0456,0.071252,0.04,0.18,0.04,604004.34
06-04-2022,5.728,5.773,5.826,5.728,0.0014,0.001398601,0.030153575,5.708714286,5.681766667,0.04037946,0.04117122,0.04064338,0.0335,0.0425,0.0425,0.0725,0.038682,0.042651,0.0456,0.071252,0.04,0.18,0.04,604004.34
07-04-2022,5.739,5.739,5.774,5.721,0.0019,0.001920391,0.030153575,5.708714286,5.688566667,0.04037946,0.04117122,0.04064338,0.0335,0.0425,0.0425,0.0725,0.038682,0.042651,0.0456,0.071252,0.04,0.18,0.04,604004.34
08-04-2022,5.959,6.005,6.005,5.899,0.0383,0.038334205,0.099578636,5.743714286,5.701233333,0.04037946,0.04117122,0.04064338,0.0335,0.0425,0.0425,0.0725,0.038682,0.042651,0.0456,0.071252,0.04,0.18,0.04,604004.34
11-04-2022,6.041,6.184,6.202,6.024,0.0138,0.013760698,0.141333783,5.798285714,5.716866667,0.04014441,0.04093156,0.04119394,0.0335,0.0425,0.0425,0.0725,0.039795,0.044306,0.04824,0.072215,0.04,0.18,0.04,603693.72
12-04-2022,6.088,6.042,6.185,6.021,0.0078,0.007780169,0.165254205,5.857428571,5.733033333,0.04014441,0.04093156,0.04119394,0.0335,0.0425,0.0425,0.0725,0.039795,0.044306,0.04824,0.072215,0.04,0.18,0.04,603693.72
13-04-2022,6.185,6.369,6.369,6.185,0.0159,0.015932983,0.193295481,5.922857143,5.7534,0.04014441,0.04093156,0.04119394,0.0335,0.0425,0.0425,0.0725,0.039795,0.044306,0.04824,0.072215,0.04,0.18,0.04,603693.72
18-04-2022,6.143,6.28,6.28,6.143,-0.0068,-0.006790622,0.18526082,5.983285714,5.7718,0.03773194,0.038256,0.038256,0.0335,0.0425,0.0425,0.0725,0.039599,0.044097,0.04813,0.07173,0.04,0.18,0.04,600422.86
19-04-2022,6.133,6.19,6.19,6.101,-0.0016,-0.001627869,0.152611084,6.041142857,5.787,0.03773194,0.038256,0.038256,0.0335,0.0425,0.0425,0.0725,0.039599,0.044097,0.04813,0.07173,0.04,0.18,0.04,600422.86
20-04-2022,6.123,6.155,6.188,6.116,-0.0016,-0.001630523,0.075372409,6.096,5.801066667,0.03773194,0.038256,0.038256,0.0335,0.0425,0.0425,0.0725,0.039599,0.044097,0.04813,0.07173,0.04,0.18,0.04,600422.86
21-04-2022,6.12,6.174,6.282,6.12,-0.0005,-0.000489956,0.045074013,6.119,5.815233333,0.03773194,0.038256,0.038256,0.0335,0.0425,0.0425,0.0725,0.039599,0.044097,0.04813,0.07173,0.04,0.18,0.04,600422.86
22-04-2022,6.148,6.213,6.213,6.148,0.0046,0.004575163,0.029752951,6.134285714,5.827,0.03773194,0.038256,0.038256,0.0335,0.0425,0.0425,0.0725,0.039599,0.044097,0.04813,0.07173,0.04,0.18,0.04,600422.86
25-04-2022,6.109,6.214,6.214,6.105,-0.0063,-0.006343526,0.024984757,6.137285714,5.837466667,0.04082476,0.0376844,0.03689931,0.0335,0.0425,0.0425,0.0725,0.039799,0.043999,0.048102,0.07148,0.04,0.18,0.04,597727.87
26-04-2022,6.139,6.196,6.196,6.117,0.0049,0.004910787,0.01396083,6.130714286,5.850033333,0.04082476,0.0376844,0.03689931,0.0335,0.0425,0.0425,0.0725,0.039799,0.043999,0.048102,0.07148,0.04,0.18,0.04,597727.87
27-04-2022,6.143,6.175,6.175,6.132,0.0007,0.000651572,0.01396083,6.130714286,5.864466667,0.04082476,0.0376844,0.03689931,0.0335,0.0425,0.0425,0.0725,0.039799,0.043999,0.048102,0.07148,0.04,0.18,0.04,597727.87
28-04-2022,6.216,6.216,6.252,6.191,0.0119,0.011883445,0.035246074,6.142571429,5.880233333,0.04082476,0.0376844,0.03689931,0.0335,0.0425,0.0425,0.0725,0.039799,0.043999,0.048102,0.07148,0.04,0.18,0.04,597727.87
29-04-2022,6.219,6.292,6.292,6.219,0.0005,0.000482625,0.043961022,6.156285714,5.8962,0.04082476,0.0376844,0.03689931,0.0335,0.0425,0.0425,0.0725,0.039799,0.043999,0.048102,0.07148,0.04,0.18,0.04,597727.87
02-05-2022,6.202,6.33,6.33,6.202,-0.0027,-0.002733558,0.043604281,6.168,5.913666667,0.04065305,0.04065305,0.04091365,0.0335,0.0465,0.0465,0.0725,0.04029,0.044325,0.048351,0.074616,0.04,0.18,0.044,595954.31
04-05-2022,6.313,6.258,6.662,6.254,0.0179,0.017897452,0.068488094,6.191571429,5.9354,0.04065305,0.04065305,0.04091365,0.0335,0.0465,0.0465,0.0725,0.04029,0.044325,0.048351,0.074616,0.04,0.18,0.044,595954.31
05-05-2022,6.738,6.663,6.849,6.663,0.0673,0.0673214,0.209519177,6.281428571,5.971833333,0.04065305,0.04065305,0.04091365,0.0335,0.0465,0.0465,0.0725,0.04029,0.044325,0.048351,0.074616,0.04,0.18,0.044,595954.31
06-05-2022,6.932,6.853,7.041,6.853,0.0288,0.028791926,0.30997619,6.394714286,6.014933333,0.04065305,0.04065305,0.04091365,0.0335,0.0465,0.0465,0.0725,0.04029,0.044325,0.048351,0.074616,0.04,0.18,0.044,595954.31
