Date,Price,Open,High,Low,Change %,Daily Return (%),Volatility (7D),SMA (7D),SMA (30D),Forward Premia of US$ 1-month (%),Forward Premia of US$ 3-month (%),Forward Premia of US$ 6-month (%),Reverse Repo Rate (%),Marginal Standing Facility (MSF) Rate (%),Bank Rate (%),Base Rate (%),91-Day Treasury Bill (Primary) Yield (%),182-Day Treasury Bill (Primary) Yield (%),364-Day Treasury Bill (Primary) Yield (%),10-Year G-Sec Yield (FBIL) (%),Cash Reserve Ratio (%),Statutory Liquidity Ratio (%),Policy Repo Rate (%),"Foreign Exchange Reserves 
(US $ Million)"
16-12-2019,6.794,6.767,6.798,6.759,0.0018,0.176938956,0.057415777,6.732714286,6.550966667,3.648304,3.733148,4.298776,4.9,5.4,5.4,8.95,4.9982,5.1866,5.2476,6.9899,4,18.5,5.15,454491.79
17-12-2019,6.744,6.801,6.801,6.744,-0.0074,-0.73594348,0.047923053,6.744571429,6.560066667,3.878752,3.822539,4.328463,4.9,5.4,5.4,8.45,5.0073,5.1938,5.2665,6.8063,4,18.5,5.15,454948.05
18-12-2019,6.705,6.742,6.759,6.693,-0.0058,-0.578291815,0.035872127,6.751142857,6.566433333,3.878752,3.822539,4.328463,4.9,5.4,5.4,8.45,5.0073,5.1938,5.2665,6.8063,4,18.5,5.15,454948.05
19-12-2019,6.746,6.731,6.748,6.704,0.0061,0.611483967,0.029341179,6.757285714,6.5751,3.878752,3.822539,4.328463,4.9,5.4,5.4,8.45,5.0073,5.1938,5.2665,6.8063,4,18.5,5.15,454948.05
20-12-2019,6.598,6.621,6.652,6.555,-0.0219,-2.193892677,0.066809252,6.734142857,6.5783,3.878752,3.822539,4.328463,4.9,5.4,5.4,8.45,5.0073,5.1938,5.2665,6.8063,4,18.5,5.15,454948.05
23-12-2019,6.562,6.609,6.609,6.552,-0.0055,-0.545619885,0.090321384,6.704428571,6.578566667,3.878752,3.822539,4.328463,4.9,5.4,5.4,8.45,5.0073,5.1938,5.2665,6.8063,4,18.5,5.15,454948.05
24-12-2019,6.571,6.557,6.593,6.554,0.0014,0.137153307,0.095195788,6.674285714,6.5789,3.959484,3.903321,4.380706,4.9,5.4,5.4,8.45,5.0258,5.2197,5.3,6.7426,4,18.5,5.15,457467.69
26-12-2019,6.576,6.593,6.595,6.572,0.0008,0.076091919,0.084570343,6.643142857,6.5805,3.959484,3.903321,4.380706,4.9,5.4,5.4,8.45,5.0258,5.2197,5.3,6.7426,4,18.5,5.15,457467.69
27-12-2019,6.5,6.509,6.516,6.5,-0.0116,-1.155717762,0.08633793,6.608285714,6.58,3.959484,3.903321,4.380706,4.9,5.4,5.4,8.45,5.0258,5.2197,5.3,6.7426,4,18.5,5.15,457467.69
30-12-2019,6.544,6.501,6.547,6.501,0.0068,0.676923077,0.077245743,6.585285714,6.580833333,3.959484,3.903321,4.380706,4.9,5.4,5.4,8.45,5.0258,5.2197,5.3,6.7426,4,18.5,5.15,457467.69
31-12-2019,6.554,6.543,6.559,6.532,0.0015,0.152811736,0.030781101,6.557857143,6.5834,3.68227,3.933334,4.268086,4.9,5.4,5.4,8.45,4.9386,5.2204,5.2998,6.729,4,18.5,5.15,461156.77
01-01-2020,6.501,6.548,6.548,6.501,-0.0081,-0.808666463,0.031522479,6.544,6.584333333,3.68227,3.933334,4.268086,4.9,5.4,5.4,8.45,4.9386,5.2204,5.2998,6.729,4,18.5,5.15,461156.77
02-01-2020,6.502,6.498,6.512,6.489,0.0002,0.015382249,0.033881446,6.535428571,6.5858,3.68227,3.933334,4.268086,4.9,5.4,5.4,8.45,4.9386,5.2204,5.2998,6.729,4,18.5,5.15,461156.77
03-01-2020,6.51,6.494,6.52,6.485,0.0012,0.123039065,0.0309231,6.526714286,6.585966667,3.68227,3.933334,4.268086,4.9,5.4,5.4,8.45,4.9386,5.2204,5.2998,6.729,4,18.5,5.15,461156.77
06-01-2020,6.565,6.534,6.567,6.531,0.0084,0.844854071,0.028156873,6.525142857,6.5883,3.68227,3.933334,4.268086,4.9,5.4,5.4,8.45,4.9386,5.2204,5.2998,6.729,4,18.5,5.15,461156.77
07-01-2020,6.55,6.547,6.563,6.528,-0.0023,-0.228484387,0.02703525,6.532285714,6.591033333,3.71237,4.106106,4.20454,4.9,5.4,5.4,8.45,5.0525,5.2098,5.2871,6.8353,4,18.25,5.15,461214.35
08-01-2020,6.557,6.578,6.578,6.544,0.0011,0.106870229,0.028386784,6.534142857,6.593666667,3.71237,4.106106,4.20454,4.9,5.4,5.4,8.45,5.0525,5.2098,5.2871,6.8353,4,18.25,5.15,461214.35
09-01-2020,6.524,6.526,6.554,6.52,-0.0050,-0.503278939,0.027125809,6.529857143,6.595566667,3.71237,4.106106,4.20454,4.9,5.4,5.4,8.45,5.0525,5.2098,5.2871,6.8353,4,18.25,5.15,461214.35
10-01-2020,6.585,6.583,6.595,6.576,0.0094,0.935009197,0.030591004,6.541857143,6.599966667,3.71237,4.106106,4.20454,4.9,5.4,5.4,8.45,5.0525,5.2098,5.2871,6.8353,4,18.25,5.15,461214.35
13-01-2020,6.592,6.588,6.621,6.581,0.0011,0.106302202,0.029953933,6.554714286,6.604366667,3.71237,4.106106,4.20454,4.9,5.4,5.4,8.45,5.0525,5.2098,5.2871,6.8353,4,18.25,5.15,461214.35
14-01-2020,6.662,6.692,6.692,6.648,0.0106,1.061893204,0.043957772,6.576428571,6.6103,4.049858,4.162354,4.218602,4.9,5.4,5.4,8.45,5.1381,5.2267,5.2998,6.8625,4,18.25,5.15,462157.38
15-01-2020,6.623,6.66,6.665,6.623,-0.0059,-0.585409787,0.046817783,6.584714286,6.615666667,4.049858,4.162354,4.218602,4.9,5.4,5.4,8.45,5.1381,5.2267,5.2998,6.8625,4,18.25,5.15,462157.38
16-01-2020,6.598,6.612,6.643,6.598,-0.0038,-0.377472445,0.044335302,6.591571429,6.6202,4.049858,4.162354,4.218602,4.9,5.4,5.4,8.45,5.1381,5.2267,5.2998,6.8625,4,18.25,5.15,462157.38
17-01-2020,6.622,6.601,6.626,6.601,0.0036,0.36374659,0.042663132,6.600857143,6.620666667,4.049858,4.162354,4.218602,4.9,5.4,5.4,8.45,5.1381,5.2267,5.2998,6.8625,4,18.25,5.15,462157.38
20-01-2020,6.639,6.639,6.647,6.625,0.0026,0.256720024,0.027626764,6.617285714,6.619933333,4.049858,4.162354,4.218602,4.9,5.4,5.4,8.45,5.1381,5.2267,5.2998,6.8625,4,18.25,5.15,462157.38
21-01-2020,6.633,6.635,6.644,6.618,-0.0009,-0.090375056,0.023996031,6.624142857,6.619066667,3.789984,4.154946,4.126872,4.9,5.4,5.4,8.45,5.1167,5.2267,5.2887,6.821,4,18.25,5.15,466692.52
22-01-2020,6.635,6.629,6.643,6.627,0.0003,0.030152269,0.019474036,6.630285714,6.6168,3.789984,4.154946,4.126872,4.9,5.4,5.4,8.45,5.1167,5.2267,5.2887,6.821,4,18.25,5.15,466692.52
23-01-2020,6.596,6.623,6.632,6.594,-0.0059,-0.587792012,0.017430133,6.620857143,6.611333333,3.789984,4.154946,4.126872,4.9,5.4,5.4,8.45,5.1167,5.2267,5.2887,6.821,4,18.25,5.15,466692.52
24-01-2020,6.578,6.599,6.602,6.569,-0.0027,-0.272892662,0.023684433,6.614428571,6.604933333,3.789984,4.154946,4.126872,4.9,5.4,5.4,8.45,5.1167,5.2267,5.2887,6.821,4,18.25,5.15,466692.52
27-01-2020,6.551,6.549,6.572,6.547,-0.0041,-0.410459106,0.033673502,6.607714286,6.597233333,3.789984,4.154946,4.126872,4.9,5.4,5.4,8.45,5.1167,5.2267,5.2887,6.821,4,18.25,5.15,466692.52
28-01-2020,6.575,6.562,6.581,6.549,0.0037,0.366356281,0.035009523,6.601,6.589933333,3.524002,4.251177,4.209225,4.9,5.4,5.4,8.45,5.1266,5.2396,5.289,6.8612,4,18.25,5.15,471299.58
29-01-2020,6.568,6.59,6.594,6.563,-0.0011,-0.106463878,0.032349284,6.590857143,6.584066667,3.524002,4.251177,4.209225,4.9,5.4,5.4,8.45,5.1266,5.2396,5.289,6.8612,4,18.25,5.15,471299.58
30-01-2020,6.558,6.553,6.565,6.553,-0.0015,-0.15225335,0.02822191,6.580142857,6.579166667,3.524002,4.251177,4.209225,4.9,5.4,5.4,8.45,5.1266,5.2396,5.289,6.8612,4,18.25,5.15,471299.58
31-01-2020,6.599,6.577,6.6,6.575,0.0063,0.625190607,0.017981472,6.575,6.574266667,3.524002,4.251177,4.209225,4.9,5.4,5.4,8.45,5.1266,5.2396,5.289,6.8612,4,18.25,5.15,471299.58
03-02-2020,6.503,6.509,6.52,6.497,-0.0145,-1.454765874,0.030131458,6.561714286,6.5711,3.524002,4.251177,4.209225,4.9,5.4,5.4,8.45,5.1266,5.2396,5.289,6.8612,4,18.25,5.15,471299.58
04-02-2020,6.504,6.494,6.51,6.488,0.0002,0.015377518,0.035895351,6.551142857,6.569166667,3.200108,3.817672,3.845744,4.9,5.4,5.4,8.45,5.1241,5.2398,5.3221,6.7002,4,18.25,5.15,473001.07
05-02-2020,6.505,6.512,6.519,6.497,0.0002,0.015375154,0.039911808,6.544571429,6.566966667,3.200108,3.817672,3.845744,4.9,5.4,5.4,8.45,5.1241,5.2398,5.3221,6.7002,4,18.25,5.15,473001.07
06-02-2020,6.446,6.513,6.513,6.446,-0.0091,-0.90699462,0.051592727,6.526142857,6.562633333,3.200108,3.817672,3.845744,4.9,5.4,5.4,8.45,5.1241,5.2398,5.3221,6.7002,4,18.25,5.15,473001.07
07-02-2020,6.439,6.433,6.443,6.409,-0.0011,-0.108594477,0.056914305,6.507714286,6.5606,3.200108,3.817672,3.845744,4.9,5.4,5.4,8.45,5.1241,5.2398,5.3221,6.7002,4,18.25,5.15,473001.07
10-02-2020,6.44,6.432,6.446,6.421,0.0002,0.015530362,0.057012948,6.490857143,6.557133333,3.200108,3.817672,3.845744,4.9,5.4,5.4,8.45,5.1241,5.2398,5.3221,6.7002,4,18.25,5.15,473001.07
11-02-2020,6.464,6.447,6.469,6.433,0.0037,0.372670807,0.031426407,6.471571429,6.554133333,3.19,3.64,3.68,4.9,5.4,5.4,8.45,5.09,5.2,5.24,6.62,4,18.25,5.15,476092.3
12-02-2020,6.473,6.478,6.484,6.471,0.0014,0.139232673,0.028317923,6.467285714,6.5532,3.19,3.64,3.68,4.9,5.4,5.4,8.45,5.09,5.2,5.24,6.62,4,18.25,5.15,476092.3
13-02-2020,6.423,6.488,6.488,6.423,-0.0077,-0.772439364,0.027347847,6.455714286,6.550566667,3.19,3.64,3.68,4.9,5.4,5.4,8.45,5.09,5.2,5.24,6.62,4,18.25,5.15,476092.3
14-02-2020,6.369,6.43,6.431,6.367,-0.0084,-0.840728631,0.033998599,6.436285714,6.545866667,3.19,3.64,3.68,4.9,5.4,5.4,8.45,5.09,5.2,5.24,6.62,4,18.25,5.15,476092.3
17-02-2020,6.387,6.346,6.391,6.346,0.0028,0.282618935,0.038237977,6.427857143,6.539933333,3.19,3.64,3.68,4.9,5.4,5.4,8.45,5.09,5.2,5.24,6.62,4,18.25,5.15,476092.3
18-02-2020,6.384,6.385,6.408,6.379,-0.0005,-0.046970409,0.04110961,6.42,6.5344,3.352428,3.743545,3.771482,4.9,5.4,5.4,8.45,5.0566,5.1695,5.1999,6.6655,4,18.25,5.15,476121.73
20-02-2020,6.422,6.392,6.423,6.38,0.0060,0.595238095,0.040203056,6.417428571,6.5299,3.352428,3.743545,3.771482,4.9,5.4,5.4,8.45,5.0566,5.1695,5.1999,6.6655,4,18.25,5.15,476121.73
24-02-2020,6.367,6.384,6.387,6.339,-0.0086,-0.856431018,0.038139468,6.403571429,6.524666667,3.352428,3.743545,3.771482,4.9,5.4,5.4,8.45,5.0566,5.1695,5.1999,6.6655,4,18.25,5.15,476121.73
25-02-2020,6.367,6.372,6.388,6.35,0.0000,0,0.024629638,6.388428571,6.5174,3.823271,3.93409,3.906385,4.9,5.4,5.4,8.45,5.0793,5.1845,5.1649,6.6529,4,18.25,5.15,481540.31
26-02-2020,6.346,6.339,6.348,6.326,-0.0033,-0.329825664,0.023796758,6.377428571,6.5092,3.823271,3.93409,3.906385,4.9,5.4,5.4,8.45,5.0793,5.1845,5.1649,6.6529,4,18.25,5.15,481540.31
27-02-2020,6.378,6.331,6.389,6.33,0.0050,0.504254649,0.023506838,6.378714286,6.499733333,3.823271,3.93409,3.906385,4.9,5.4,5.4,8.45,5.0793,5.1845,5.1649,6.6529,4,18.25,5.15,481540.31
28-02-2020,6.371,6.356,6.404,6.356,-0.0011,-0.109752273,0.023344215,6.376428571,6.491333333,3.823271,3.93409,3.906385,4.9,5.4,5.4,8.45,5.0793,5.1845,5.1649,6.6529,4,18.25,5.15,481540.31
02-03-2020,6.346,6.343,6.362,6.334,-0.0039,-0.392403076,0.025599479,6.371,6.482933333,3.823271,3.93409,3.906385,4.9,5.4,5.4,8.45,5.0793,5.1845,5.1649,6.6529,4,18.25,5.15,481540.31
03-03-2020,6.342,6.369,6.38,6.342,-0.0006,-0.063031831,0.014478227,6.359571429,6.4736,5.050032,4.289812,4.099757,4.9,5.4,5.4,8.45,4.9538,5.04,5.04,6.55,4,18.25,5.15,487237.4
04-03-2020,6.226,6.267,6.294,6.214,-0.0183,-1.829076001,0.051967481,6.339428571,6.459833333,5.050032,4.289812,4.099757,4.9,5.4,5.4,8.45,4.9538,5.04,5.04,6.55,4,18.25,5.15,487237.4
05-03-2020,6.239,6.239,6.263,6.227,0.0021,0.208801799,0.062167592,6.321142857,6.4467,5.050032,4.289812,4.099757,4.9,5.4,5.4,8.45,4.9538,5.04,5.04,6.55,4,18.25,5.15,487237.4
06-03-2020,6.185,6.183,6.189,6.148,-0.0087,-0.865523321,0.078954478,6.298142857,6.4317,5.050032,4.289812,4.099757,4.9,5.4,5.4,8.45,4.9538,5.04,5.04,6.55,4,18.25,5.15,487237.4
09-03-2020,6.066,6.094,6.094,5.995,-0.0192,-1.924009701,0.108788567,6.253571429,6.414033333,5.050032,4.289812,4.099757,4.9,5.4,5.4,8.45,4.9538,5.04,5.04,6.55,4,18.25,5.15,487237.4
11-03-2020,6.125,6.1,6.159,6.1,0.0097,0.972634355,0.104167905,6.218428571,6.398933333,4.860307,4.212266,4.023254,4.9,5.4,5.4,8.15,4.8696,5.0158,4.9597,6.7583,4,18.25,5.15,481891.66
12-03-2020,6.236,6.135,6.236,6.135,0.0181,1.812244898,0.088892659,6.202714286,6.388433333,4.860307,4.212266,4.023254,4.9,5.4,5.4,8.15,4.8696,5.0158,4.9597,6.7583,4,18.25,5.15,481891.66
13-03-2020,6.322,6.273,6.355,6.273,0.0138,1.37908916,0.083847935,6.199857143,6.38,4.860307,4.212266,4.023254,4.9,5.4,5.4,8.15,4.8696,5.0158,4.9597,6.7583,4,18.25,5.15,481891.66
16-03-2020,6.208,6.239,6.252,6.123,-0.0180,-1.803226827,0.083185965,6.197285714,6.368,4.860307,4.212266,4.023254,4.9,5.4,5.4,8.15,4.8696,5.0158,4.9597,6.7583,4,18.25,5.15,481891.66
17-03-2020,6.265,6.299,6.299,6.209,0.0092,0.918170103,0.085895285,6.201,6.358233333,5.839509,4.826261,4.559617,4.9,5.4,5.4,8.15,4.8297,5.1317,5.1805,6.77,4,18.25,5.15,469908.69
18-03-2020,6.296,6.271,6.343,6.232,0.0049,0.49481245,0.092445351,6.216857143,6.348133333,5.839509,4.826261,4.559617,4.9,5.4,5.4,8.15,4.8297,5.1317,5.1805,6.77,4,18.25,5.15,469908.69
19-03-2020,6.41,6.372,6.449,6.336,0.0181,1.810673443,0.090293964,6.266,6.345033333,5.839509,4.826261,4.559617,4.9,5.4,5.4,8.15,4.8297,5.1317,5.1805,6.77,4,18.25,5.15,469908.69
20-03-2020,6.259,6.407,6.407,6.216,-0.0236,-2.355694228,0.066484155,6.285142857,6.336866667,5.839509,4.826261,4.559617,4.9,5.4,5.4,8.15,4.8297,5.1317,5.1805,6.77,4,18.25,5.15,469908.69
23-03-2020,6.379,6.301,6.391,6.252,0.0192,1.917239176,0.07070327,6.305571429,6.332666667,5.839509,4.826261,4.559617,4.9,5.4,5.4,8.15,4.8297,5.1317,5.1805,6.77,4,18.25,5.15,469908.69
24-03-2020,6.304,6.377,6.377,6.294,-0.0118,-1.175732873,0.070332543,6.303,6.327933333,8.978748,5.932387,5.050546,4,4.65,4.65,8.15,5.283,5.9896,5.6008,6.728,4,18.25,4.4,475561.39
26-03-2020,6.225,6.379,6.379,6.215,-0.0125,-1.253172589,0.066705465,6.305428571,6.3208,8.978748,5.932387,5.050546,4,4.65,4.65,8.15,5.283,5.9896,5.6008,6.728,4,18.25,4.4,475561.39
27-03-2020,6.144,6.183,6.183,6.004,-0.0130,-1.301204819,0.090398062,6.288142857,6.310933333,8.978748,5.932387,5.050546,4,4.65,4.65,8.15,5.283,5.9896,5.6008,6.728,4,18.25,4.4,475561.39
30-03-2020,6.209,6.19,6.213,6.139,0.0106,1.057942708,0.095001253,6.275714286,6.302433333,8.978748,5.932387,5.050546,4,4.65,4.65,8.15,5.283,5.9896,5.6008,6.728,4,18.25,4.4,475561.39
31-03-2020,6.138,6.21,6.21,6.079,-0.0114,-1.143501369,0.086134446,6.236857143,6.291266667,4.984992,4.615734,4.45748,4,4.65,4.65,8.15,4.3595,4.9694,4.9396,6.8439,3,18.25,4.4,474659.87
03-04-2020,6.306,6.287,6.315,6.266,0.0274,2.737047898,0.089897826,6.243571429,6.287366667,4.984992,4.615734,4.45748,4,4.65,4.65,8.15,4.3595,4.9694,4.9396,6.8439,3,18.25,4.4,474659.87
07-04-2020,6.414,6.358,6.42,6.356,0.0171,1.712654615,0.099179731,6.248571429,6.288866667,4.786961,4.682328,4.512299,4,4.65,4.65,8.15,4.2972,4.5799,4.6261,6.9751,3,18.25,4.4,476475.1
08-04-2020,6.441,6.45,6.456,6.42,0.0042,0.420954163,0.122674948,6.268142857,6.290666667,4.786961,4.682328,4.512299,4,4.65,4.65,8.15,4.2972,4.5799,4.6261,6.9751,3,18.25,4.4,476475.1
09-04-2020,6.49,6.471,6.504,6.466,0.0076,0.760751436,0.145843523,6.306,6.2942,4.786961,4.682328,4.512299,4,4.65,4.65,8.15,4.2972,4.5799,4.6261,6.9751,3,18.25,4.4,476475.1
13-04-2020,6.495,6.471,6.5,6.471,0.0008,0.077041602,0.141125746,6.356142857,6.296633333,4.786961,4.682328,4.512299,4,4.65,4.65,8.15,4.2972,4.5799,4.6261,6.9751,3,18.25,4.4,476475.1
15-04-2020,6.425,6.49,6.49,6.425,-0.0108,-1.077752117,0.126441027,6.387,6.298566667,4.15,4.13,4.13,3.75,4.65,4.65,8.15,4.15,4.32,4.38,6.7,3,18,4.4,479567.95
16-04-2020,6.44,6.447,6.447,6.427,0.0023,0.233463035,0.062852814,6.430142857,6.301,4.15,4.13,4.13,3.75,4.65,4.65,8.15,4.15,4.32,4.38,6.7,3,18,4.4,479567.95
17-04-2020,6.347,6.376,6.419,6.298,-0.0144,-1.444099379,0.049939964,6.436,6.301033333,4.15,4.13,4.13,3.75,4.65,4.65,8.15,4.15,4.32,4.38,6.7,3,18,4.4,479567.95
20-04-2020,6.209,6.293,6.293,6.181,-0.0217,-2.174255554,0.100004524,6.406714286,6.2954,4.15,4.13,4.13,3.75,4.65,4.65,8.15,4.15,4.32,4.38,6.7,3,18,4.4,479567.95
21-04-2020,6.212,6.237,6.237,6.183,0.0005,0.048316959,0.121964476,6.374,6.2901,3.925813,3.847296,3.925813,3.75,4.65,4.65,8.15,3.7297,3.6553,3.7393,6.5416,3,18,4.4,479455.28
22-04-2020,6.224,6.21,6.243,6.201,0.0019,0.193174501,0.121235308,6.336,6.286033333,3.925813,3.847296,3.925813,3.75,4.65,4.65,8.15,3.7297,3.6553,3.7393,6.5416,3,18,4.4,479455.28
23-04-2020,6.06,6.251,6.251,6.015,-0.0263,-2.63496144,0.136657026,6.273857143,6.276633333,3.925813,3.847296,3.925813,3.75,4.65,4.65,8.15,3.7297,3.6553,3.7393,6.5416,3,18,4.4,479455.28
24-04-2020,6.167,6.096,6.172,6.083,0.0177,1.765676568,0.123231489,6.237,6.274666667,3.925813,3.847296,3.925813,3.75,4.65,4.65,8.15,3.7297,3.6553,3.7393,6.5416,3,18,4.4,479455.28
27-04-2020,6.153,6.202,6.202,6.126,-0.0023,-0.227014756,0.086790937,6.196,6.2718,3.925813,3.847296,3.925813,3.75,4.65,4.65,8.15,3.7297,3.6553,3.7393,6.5416,3,18,4.4,479455.28
28-04-2020,6.137,6.165,6.165,6.104,-0.0026,-0.260035755,0.057119757,6.166,6.2702,3.913999,3.887373,3.927311,3.75,4.65,4.65,8.15,3.6427,3.6553,3.7016,6.5523,3,18,4.4,481077.57
29-04-2020,6.125,6.125,6.147,6.113,-0.0020,-0.195535278,0.055377492,6.154,6.272166667,3.913999,3.887373,3.927311,3.75,4.65,4.65,8.15,3.6427,3.6553,3.7016,6.5523,3,18,4.4,481077.57
30-04-2020,6.11,6.141,6.141,6.11,-0.0024,-0.244897959,0.050803075,6.139428571,6.271666667,3.913999,3.887373,3.927311,3.75,4.65,4.65,8.15,3.6427,3.6553,3.7016,6.5523,3,18,4.4,481077.57
04-05-2020,6.084,6.138,6.14,6.067,-0.0043,-0.425531915,0.037871965,6.119428571,6.2666,3.913999,3.887373,3.927311,3.75,4.65,4.65,8.15,3.6427,3.6553,3.7016,6.5523,3,18,4.4,481077.57
05-05-2020,6.073,6.11,6.11,6.067,-0.0018,-0.180802104,0.034654073,6.121285714,6.2583,3.976612,3.950101,4.003123,3.75,4.65,4.65,8.15,3.5202,3.5499,3.5799,5.7268,3,18,4.4,485312.53
06-05-2020,6.028,6.061,6.061,6.028,-0.0074,-0.740984686,0.042929621,6.101428571,6.2523,3.976612,3.950101,4.003123,3.75,4.65,4.65,8.15,3.5202,3.5499,3.5799,5.7268,3,18,4.4,485312.53
08-05-2020,5.967,6.013,6.047,5.966,-0.0101,-1.01194426,0.059898327,6.074857143,6.242366667,3.976612,3.950101,4.003123,3.75,4.65,4.65,8.15,3.5202,3.5499,3.5799,5.7268,3,18,4.4,485312.53
11-05-2020,6.167,6.234,6.25,6.156,0.0335,3.351768058,0.065862049,6.079142857,6.238066667,3.976612,3.950101,4.003123,3.75,4.65,4.65,8.15,3.5202,3.5499,3.5799,5.7268,3,18,4.4,485312.53
12-05-2020,6.163,6.207,6.207,6.144,-0.0006,-0.064861359,0.071588773,6.084571429,6.229833333,3.811369,3.811369,3.877539,3.75,4.65,4.65,8.15,3.4794,3.7899,3.8399,5.7592,3,18,4.4,487038.91
13-05-2020,6.095,6.243,6.243,6.089,-0.0110,-1.103358754,0.070922157,6.082428571,6.224366667,3.811369,3.811369,3.877539,3.75,4.65,4.65,8.15,3.4794,3.7899,3.8399,5.7592,3,18,4.4,487038.91
14-05-2020,6.056,6.08,6.08,5.993,-0.0064,-0.639868745,0.071605068,6.078428571,6.2136,3.811369,3.811369,3.877539,3.75,4.65,4.65,8.15,3.4794,3.7899,3.8399,5.7592,3,18,4.4,487038.91
15-05-2020,6.081,6.123,6.123,6.031,0.0041,0.412813738,0.071567817,6.079571429,6.206166667,3.811369,3.811369,3.877539,3.75,4.65,4.65,8.15,3.4794,3.7899,3.8399,5.7592,3,18,4.4,487038.91
18-05-2020,6.05,6.102,6.102,6.045,-0.0051,-0.509784575,0.069375102,6.082714286,6.200333333,3.811369,3.811369,3.877539,3.75,4.65,4.65,8.15,3.4794,3.7899,3.8399,5.7592,3,18,4.4,487038.91
19-05-2020,6.035,6.067,6.067,6.026,-0.0025,-0.247933884,0.053391189,6.092428571,6.1967,3.800134,3.641795,3.720965,3.35,4.25,4.25,8.15,3.28,3.75,3.79,5.75,3,18,4,490043.61
20-05-2020,6.041,6.038,6.047,6.024,0.0010,0.09942005,0.044571505,6.074428571,6.1911,3.800134,3.641795,3.720965,3.35,4.25,4.25,8.15,3.28,3.75,3.79,5.75,3,18,4,490043.61
21-05-2020,6.034,6.07,6.07,6.029,-0.0012,-0.115874855,0.023565512,6.056,6.187633333,3.800134,3.641795,3.720965,3.35,4.25,4.25,8.15,3.28,3.75,3.79,5.75,3,18,4,490043.61
22-05-2020,5.961,5.99,5.99,5.879,-0.0121,-1.209811071,0.037127836,6.036857143,6.176133333,3.800134,3.641795,3.720965,3.35,4.25,4.25,8.15,3.28,3.75,3.79,5.75,3,18,4,490043.61
26-05-2020,5.975,5.99,5.994,5.949,0.0023,0.234859923,0.042413497,6.025285714,6.1615,3.49036,3.596128,3.728339,3.35,4.25,4.25,8.15,3.1939,3.3998,3.4099,5.7889,3,18,4,493479.63
27-05-2020,5.984,6.001,6.001,5.966,0.0015,0.150627615,0.036628118,6.011428571,6.146266667,3.49036,3.596128,3.728339,3.35,4.25,4.25,8.15,3.1939,3.3998,3.4099,5.7889,3,18,4,493479.63
28-05-2020,5.99,5.995,5.995,5.98,0.0010,0.10026738,0.032931386,6.002857143,6.1296,3.49036,3.596128,3.728339,3.35,4.25,4.25,8.15,3.1939,3.3998,3.4099,5.7889,3,18,4,493479.63
29-05-2020,6.013,5.99,6.027,5.978,0.0038,0.383973289,0.030296943,5.999714286,6.113533333,3.49036,3.596128,3.728339,3.35,4.25,4.25,8.15,3.1939,3.3998,3.4099,5.7889,3,18,4,493479.63
01-06-2020,6.042,6.055,6.055,6.021,0.0048,0.482288375,0.030525555,5.999857143,6.100766667,3.49036,3.596128,3.728339,3.35,4.25,4.25,8.15,3.1939,3.3998,3.4099,5.7889,3,18,4,493479.63
02-06-2020,5.998,6.089,6.089,5.998,-0.0073,-0.728235684,0.026593948,5.994714286,6.086033333,3.33923,3.498241,3.644001,3.35,4.25,4.25,8.15,3.3501,3.4475,3.5494,5.8297,3,18,4,501702.52
03-06-2020,6.031,6.01,6.031,5.998,0.0055,0.550183394,0.024911271,6.004714286,6.0755,3.33923,3.498241,3.644001,3.35,4.25,4.25,8.15,3.3501,3.4475,3.5494,5.8297,3,18,4,501702.52
04-06-2020,5.796,5.839,5.839,5.796,-0.0390,-3.896534571,0.083491374,5.979142857,6.061733333,3.33923,3.498241,3.644001,3.35,4.25,4.25,8.15,3.3501,3.4475,3.5494,5.8297,3,18,4,501702.52
05-06-2020,5.821,5.827,5.846,5.821,0.0043,0.431331953,0.10248159,5.955857143,6.0487,3.33923,3.498241,3.644001,3.35,4.25,4.25,8.15,3.3501,3.4475,3.5494,5.8297,3,18,4,501702.52
08-06-2020,5.807,5.855,5.855,5.804,-0.0024,-0.240508504,0.114908245,5.929714286,6.0348,3.33923,3.498241,3.644001,3.35,4.25,4.25,8.15,3.3501,3.4475,3.5494,5.8297,3,18,4,501702.52
09-06-2020,5.775,5.787,5.791,5.775,-0.0055,-0.551059067,0.121196417,5.895714286,6.0253,3.316968,3.553894,3.68552,3.35,4.25,4.25,7.4,3.4096,3.5098,3.5832,5.8068,3,18,4,507644.16
10-06-2020,5.772,5.779,5.779,5.768,-0.0005,-0.051948052,0.109257233,5.857142857,6.012133333,3.316968,3.553894,3.68552,3.35,4.25,4.25,7.4,3.4096,3.5098,3.5832,5.8068,3,18,4,507644.16
11-06-2020,5.781,5.775,5.788,5.755,0.0016,0.155925156,0.092062349,5.826142857,5.999733333,3.316968,3.553894,3.68552,3.35,4.25,4.25,7.4,3.4096,3.5098,3.5832,5.8068,3,18,4,507644.16
12-06-2020,5.796,5.784,5.801,5.772,0.0026,0.25947068,0.01782187,5.792571429,5.988366667,3.316968,3.553894,3.68552,3.35,4.25,4.25,7.4,3.4096,3.5098,3.5832,5.8068,3,18,4,507644.16
15-06-2020,5.792,5.835,5.835,5.784,-0.0007,-0.069013112,0.017757627,5.792,5.977266667,3.316968,3.553894,3.68552,3.35,4.25,4.25,7.4,3.4096,3.5098,3.5832,5.8068,3,18,4,507644.16
